Date,open,high,low,close,volume
10/4/2013,15.2331,15.2564,15.0675,15.207,258868400
10/7/2013,15.3181,15.5098,15.28,15.3556,312292400
10/8/2013,15.4245,15.4465,15.1286,15.1412,290917200
10/9/2013,15.2576,15.3568,15.0574,15.319,301725200
10/10/2013,15.4679,15.5013,15.3332,15.415,278602800
10/11/2013,15.3316,15.5473,15.274,15.5149,267738800
10/14/2013,15.421,15.665,15.4059,15.6165,261898000
10/15/2013,15.6627,15.8042,15.6002,15.6997,320073600
10/16/2013,15.7661,15.8209,15.717,15.7763,251101200
10/17/2013,15.7406,15.8917,15.7311,15.8829,253593200
10/18/2013,15.9298,16.0327,15.921,16.0211,290542000
10/21/2013,16.1118,16.5062,16.1039,16.4137,398106800
10/22/2013,16.5725,16.6369,15.994,16.3667,534063600
10/23/2013,16.3394,16.5494,16.3394,16.527,313723200
10/24/2013,16.5283,16.7634,16.448,16.7458,384764800
10/25/2013,16.7271,16.7874,16.5317,16.5584,337792000
10/28/2013,16.6555,16.7172,16.4719,16.6818,550440800
10/29/2013,16.8831,16.9769,16.199,16.2663,635807200
10/30/2013,16.3586,16.6076,16.277,16.525,354163600
10/31/2013,16.5283,16.6067,16.4108,16.4559,275696400
11/1/2013,16.4974,16.522,16.2399,16.3718,274890000
11/4/2013,16.4055,16.5856,16.3334,16.5834,244627600
11/5/2013,16.5151,16.6506,16.4653,16.5424,265213200
11/6/2013,16.5981,16.6206,16.4097,16.4958,223375600
11/7/2013,16.4534,16.5677,16.2254,16.229,262620400
11/8/2013,16.2951,16.5025,16.2321,16.4844,279316800
11/11/2013,16.4664,16.5196,16.2897,16.4366,227452400
11/12/2013,16.3929,16.5908,16.3717,16.467,204276800
11/13/2013,16.4034,16.538,16.3704,16.4868,197220800
11/14/2013,16.5557,16.7606,16.5259,16.7251,282419200
11/15/2013,16.6751,16.7546,16.6089,16.6248,317920400
11/18/2013,16.6247,16.6944,16.4097,16.4233,244944000
11/19/2013,16.436,16.5737,16.4024,16.4525,208938800
11/20/2013,16.4423,16.48,16.2872,16.3084,193916800
11/21/2013,16.3907,16.505,16.2663,16.5027,262026800
11/22/2013,16.4515,16.5351,16.4202,16.4604,223725600
11/25/2013,16.499,16.6526,16.4984,16.5851,229311600
11/26/2013,16.5972,16.9778,16.5934,16.891,401382800
11/27/2013,16.9832,17.29,16.891,17.2888,363448400
11/29/2013,17.4003,17.6805,17.3474,17.6089,318127600
12/2/2013,17.6701,17.8705,17.4427,17.4557,472544800
12/3/2013,17.6796,17.9354,17.6599,17.9336,450968000
12/4/2013,17.9076,18.0244,17.7594,17.8917,377809600
12/5/2013,18.134,18.2127,17.9364,17.9836,447580000
12/6/2013,17.9167,17.9471,17.7198,17.734,344352400
12/9/2013,17.7619,18.0368,17.7619,17.937,320493600
12/10/2013,17.8468,17.9829,17.7714,17.9091,278269600
12/11/2013,17.9551,18.0808,17.7236,17.7765,359718800
12/12/2013,17.8012,17.9025,17.7343,17.7505,262290000
12/13/2013,17.8236,17.8246,17.5329,17.557,332822000
12/16/2013,17.5757,17.8169,17.5754,17.6542,282592800
12/17/2013,17.6007,17.7157,17.5236,17.5747,229902400
12/18/2013,17.4072,17.4626,17.062,17.4411,565863200
12/19/2013,17.4009,17.4167,17.2182,17.2413,320308800
12/20/2013,17.272,17.4677,17.2526,17.3857,436413600
12/23/2013,17.9867,18.0729,17.8208,18.0529,501306400
12/24/2013,18.0466,18.1096,17.9243,17.9763,167554800
12/26/2013,17.9899,18.0342,17.8403,17.8569,204008000
12/27/2013,17.8544,17.873,17.7176,17.7362,225884400
12/30/2013,17.653,17.7362,17.4902,17.5599,253629600
12/31/2013,17.5488,17.7739,17.5434,17.7657,223084400
1/2/2014,17.5966,17.6393,17.4807,17.5158,234684800
1/3/2014,17.5073,17.5339,17.1137,17.1311,392467600
1/6/2014,17.0193,17.3154,16.8974,17.2245,412610800
1/7/2014,17.2368,17.2888,17.0343,17.1012,317209200
1/8/2014,17.0624,17.2761,17.0586,17.2096,258529600
1/9/2014,17.3154,17.3173,16.9528,16.9898,279148800
1/10/2014,17.0947,17.1254,16.8185,16.8765,304976000
1/13/2014,16.7805,17.1792,16.7796,16.9648,378492800
1/14/2014,17.0437,17.3132,17.0259,17.3024,332561600
1/15/2014,17.5282,17.7397,17.4693,17.6498,391638800
1/16/2014,17.5719,17.6336,17.4699,17.5513,229278000
1/17/2014,17.4636,17.4823,17.0969,17.1213,426739600
1/21/2014,17.1314,17.4189,17.1133,17.3873,328526800
1/22/2014,17.4457,17.6476,17.3474,17.4645,379985200
1/23/2014,17.4148,17.6226,17.2523,17.6124,403239200
1/24/2014,17.5434,17.5947,17.2505,17.2923,429354800
1/27/2014,17.4189,17.5687,17.2821,17.4326,554878800
1/28/2014,16.1108,16.3084,15.8989,16.0392,1065523200
1/29/2014,15.9585,16.0668,15.7897,15.8571,502810000
1/30/2014,15.9138,16.0392,15.7289,15.8265,678501600
1/31/2014,15.6807,15.8818,15.6291,15.8524,464797200
2/3/2014,15.916,16.0782,15.8112,15.8818,401464000
2/4/2014,16.0186,16.1329,15.9208,16.1117,376681200
2/5/2014,16.0411,16.3172,16.0314,16.2321,328344800
2/6/2014,16.2481,16.3577,16.1764,16.3261,257765200
2/7/2014,16.6087,16.658,16.4812,16.5545,370280400
2/10/2014,16.522,16.9467,16.501,16.8511,345559200
2/11/2014,16.9027,17.1301,16.8673,17.0731,282256800
2/12/2014,17.1047,17.1878,16.9865,17.0718,308100800
2/13/2014,17.0317,17.3563,17.0171,17.3429,307398000
2/14/2014,17.2805,17.3923,17.2404,17.3289,272924400
2/18/2014,17.3929,17.5583,17.3805,17.3926,260251600
2/19/2014,17.3531,17.4213,17.0218,17.118,313768000
2/20/2014,16.9785,17.1062,16.8514,16.9199,305858000
2/21/2014,16.9722,17.0288,16.7112,16.7319,278784800
2/24/2014,16.6651,16.8807,16.6418,16.8052,288909600
2/25/2014,16.8635,16.8694,16.5966,16.6303,231952000
2/26/2014,16.6797,16.724,16.4245,16.4803,276217200
2/27/2014,16.4736,16.8444,16.4389,16.809,301882000
2/28/2014,16.854,16.9709,16.6322,16.7635,371968800
3/3/2014,16.6737,16.904,16.6542,16.8119,238781200
3/4/2014,16.9151,16.9674,16.8122,16.9228,259140000
3/5/2014,16.9126,17.0346,16.8555,16.9584,200062800
3/6/2014,16.9721,17.0247,16.8227,16.9072,185488800
3/7/2014,16.918,16.9463,16.7574,16.8973,220729600
3/10/2014,16.831,16.9893,16.8304,16.9126,178584000
3/11/2014,17.0569,17.1617,16.9658,17.0773,279224400
3/12/2014,17.0269,17.1174,16.947,17.0938,199326400
3/13/2014,17.1203,17.191,16.8565,16.904,257742800
3/14/2014,16.8447,16.9116,16.6603,16.7141,237199200
3/17/2014,16.81,16.8823,16.7511,16.7794,199544800
3/18/2014,16.7527,16.946,16.7304,16.9279,209647200
3/19/2014,16.9553,17.082,16.8514,16.9234,224756000
3/20/2014,16.8798,16.9683,16.7988,16.8418,208398400
3/21/2014,16.9447,17.0027,16.7664,16.9747,374046400
3/24/2014,17.1515,17.2177,17.0444,17.176,355700800
3/25/2014,17.2496,17.385,17.1888,17.3608,282293200
3/26/2014,17.4095,17.4885,17.1655,17.1948,299768000
3/27/2014,17.2023,17.2496,17.0464,17.1209,222031600
3/28/2014,17.1483,17.168,17.0186,17.1018,200564000
3/31/2014,17.1773,17.2276,17.0722,17.098,168669200
4/1/2014,17.1305,17.2614,17.0989,17.2544,200760000
4/2/2014,17.2776,17.3127,17.2101,17.283,180420800
4/3/2014,17.2461,17.2815,17.1266,17.1633,162344000
4/4/2014,17.1958,17.2018,16.9017,16.9412,275251200
4/7/2014,16.8202,16.9119,16.6249,16.6752,289850400
4/8/2014,16.73,16.7597,16.5233,16.6743,243888400
4/9/2014,16.6488,16.8989,16.6291,16.8935,206169600
4/10/2014,16.9049,16.9546,16.6657,16.6756,239652000
4/11/2014,16.5329,16.6549,16.4736,16.5523,271717600
4/14/2014,16.6252,16.6335,16.4758,16.6182,205674000
4/15/2014,16.5733,16.617,16.2885,16.4997,266490000
4/16/2014,16.5026,16.5994,16.3779,16.5332,214765600
4/17/2014,16.5647,16.8119,16.5392,16.7221,284334400
4/21/2014,16.7348,16.9514,16.6909,16.9205,182548800
4/22/2014,16.8294,16.9414,16.7718,16.9374,202563200
4/23/2014,16.8533,16.9193,16.7065,16.716,394940000
4/24/2014,18.1004,18.1575,17.8622,18.0864,759911600
4/25/2014,17.9832,18.2209,17.9651,18.2193,390275200
4/28/2014,18.2467,18.9777,18.2387,18.9249,669485600
4/29/2014,18.9137,18.9851,18.779,18.8688,337377600
4/30/2014,18.8787,19.095,18.7882,18.7974,456640800
5/1/2014,18.8583,18.9475,18.6786,18.8417,244048000
5/2/2014,18.8691,18.9284,18.7853,18.8768,191514400
5/5/2014,18.799,19.145,18.7946,19.1437,287067200
5/6/2014,19.1705,19.2536,18.9351,18.9351,374564400
5/7/2014,18.9618,19.0268,18.7223,18.8688,282864400
5/8/2014,18.8437,19.041,18.7844,18.8353,230297200
5/9/2014,18.7248,18.7796,18.59,18.7569,291597600
5/12/2014,18.8193,19.017,18.8164,18.9904,213208800
5/13/2014,18.9638,19.0452,18.9222,19.0202,159737200
5/14/2014,18.9776,19.1368,18.9555,19.0237,166404000
5/15/2014,19.0503,19.1112,18.837,18.8619,230846000
5/16/2014,18.8559,19.1409,18.7524,19.1403,276256400
5/19/2014,19.1512,19.4549,19.1345,19.3671,317755200
5/20/2014,19.3645,19.4251,19.2435,19.3709,234836000
5/21/2014,19.3428,19.4347,19.2861,19.4222,196859600
5/22/2014,19.4315,19.5356,19.3514,19.453,200760000
5/23/2014,19.4523,19.6919,19.4273,19.6727,232209600
5/27/2014,19.7288,20.0485,19.7208,20.0411,348866000
5/28/2014,20.0536,20.1756,19.9818,19.9892,315481600
5/29/2014,20.1122,20.4011,20.1096,20.3534,376474000
5/30/2014,20.4367,20.635,20.1458,20.2772,564020800
6/2/2014,20.3079,20.3358,19.9408,20.1378,369350800
6/3/2014,20.1317,20.461,20.125,20.4226,292709200
6/4/2014,20.4194,20.7542,20.3768,20.6558,335482000
6/5/2014,20.7,20.8016,20.585,20.7369,303805600
6/6/2014,20.8185,20.8621,20.6446,20.6798,349938400
6/9/2014,20.7865,21.0511,20.5735,21.0107,301659988
6/10/2014,21.2417,21.3135,20.9816,21.1341,251108000
6/11/2014,21.1072,21.2484,20.9592,21.0466,182724000
6/12/2014,21.087,21.1049,20.6071,20.6946,218996000
6/13/2014,20.6744,20.7282,20.3784,20.4681,218100000
6/16/2014,20.5197,20.7977,20.5062,20.6744,142244000
6/17/2014,20.6991,20.7865,20.5847,20.6475,118904000
6/18/2014,20.6901,20.6946,20.4838,20.6699,134056000
6/19/2014,20.6946,20.6968,20.4813,20.5981,142112000
6/20/2014,20.5959,20.7529,20.3829,20.3851,403592000
6/23/2014,20.4771,20.5443,20.3156,20.3672,174776000
6/24/2014,20.3492,20.5712,20.2237,20.2439,156144000
6/25/2014,20.2282,20.338,20.1026,20.2618,147476000
6/26/2014,20.264,20.4165,20.1362,20.3829,130516000
6/27/2014,20.3649,20.6295,20.3537,20.6251,256116000
6/30/2014,20.652,21.0163,20.6497,20.8381,198356000
7/1/2014,20.9704,21.0937,20.8829,20.9704,152892000
7/2/2014,21.0477,21.0915,20.874,20.9614,113860000
7/3/2014,21.004,21.1004,20.8986,21.0847,91567200
7/7/2014,21.1094,21.5242,21.1004,21.5193,225872000
7/8/2014,21.587,21.7059,21.0601,21.3807,260888000
7/9/2014,21.4009,21.5153,21.2484,21.3897,145744000
7/10/2014,21.0242,21.4256,20.9704,21.3101,158744000
7/11/2014,21.383,21.5018,21.2714,21.3516,136072000
7/14/2014,21.4951,21.726,21.448,21.6274,171240000
7/15/2014,21.7059,21.7171,21.309,21.374,181911600
7/16/2014,21.744,21.7731,21.2439,21.2529,214008000
7/17/2014,21.309,21.365,20.7574,20.874,229192000
7/18/2014,20.9928,21.2439,20.8583,21.1744,199952000
7/21/2014,21.3,21.3022,21.0152,21.0643,156316000
7/22/2014,21.2305,21.2776,21.1049,21.2395,220788000
7/23/2014,21.3964,21.948,21.3404,21.7933,371672000
7/24/2014,21.7586,21.8225,21.6207,21.7574,182916000
7/25/2014,21.7171,21.9391,21.67,21.9012,173876000
7/28/2014,21.9346,22.253,21.874,22.2037,221272000
7/29/2014,22.2732,22.2978,22.031,22.0602,172572000
7/30/2014,22.0736,22.1319,21.9009,22.0086,132040000
7/31/2014,21.7866,21.8516,21.3762,21.4368,227372000
8/1/2014,21.2798,21.6655,21.2596,21.5556,194044000
8/4/2014,21.6094,21.6565,21.3404,21.4345,159832000
8/5/2014,21.383,21.4547,21.1587,21.3292,223732000
8/6/2014,21.2462,21.4099,21.2372,21.2933,154232000
8/7/2014,21.3924,21.6223,21.2054,21.291,186844000
8/8/2014,21.2415,21.3677,21.0206,21.3496,167460000
8/11/2014,21.4691,21.6516,21.3711,21.6313,146340000
8/12/2014,21.6426,21.8319,21.5457,21.6268,135180000
8/13/2014,21.6674,21.913,21.6426,21.913,127664000
8/14/2014,21.9333,21.9874,21.8138,21.9716,112464000
8/15/2014,22.0617,22.1271,21.8274,22.0798,195804000
8/18/2014,22.1947,22.393,22.0798,22.3457,190288000
8/19/2014,22.402,22.6882,22.3817,22.6544,277098800
8/20/2014,22.6341,22.7806,22.5237,22.6634,210451200
8/21/2014,22.6634,22.7468,22.5598,22.6657,133687600
8/22/2014,22.6003,22.8662,22.5778,22.8324,176409600
8/25/2014,22.9383,23.024,22.8234,22.882,160578800
8/26/2014,22.855,22.873,22.7288,22.7353,132479200
8/27/2014,22.7648,23.1141,22.6927,23.015,187309600
8/28/2014,22.8933,23.1614,22.8865,23.042,273559200
8/29/2014,23.1795,23.1885,23.0307,23.0983,178268000
9/2/2014,23.2245,23.3778,23.1479,23.2786,213965600
9/3/2014,23.2335,23.2561,22.215,22.2961,500932400
9/4/2014,22.2758,22.5552,22.0369,22.1113,342379200
9/5/2014,22.2645,22.3975,22.1541,22.3029,233412800
9/8/2014,22.3772,22.3795,22.0955,22.1654,185111200
9/9/2014,22.3276,23.229,21.6651,22.082,758242400
9/10/2014,22.0865,22.7851,22.0302,22.7603,402967600
9/11/2014,22.6274,22.8595,22.4493,22.8572,249412400
9/12/2014,22.8076,23.0285,22.7783,22.909,250504400
9/15/2014,23.1682,23.2223,22.8595,22.9023,244866000
9/16/2014,22.4899,22.8189,22.2848,22.7288,267272800
9/17/2014,22.8212,22.9406,22.6684,22.891,243569600
9/18/2014,22.9699,23.0645,22.8865,22.9383,148095600
9/19/2014,23.051,23.0645,22.7333,22.7513,283354000
9/22/2014,22.9406,23.0172,22.6657,22.7738,210888000
9/23/2014,22.6702,23.1975,22.6567,23.1299,253388800
9/24/2014,23.0217,23.1772,22.8054,22.9293,238900696
9/25/2014,22.6499,22.695,22.0212,22.055,398263396
9/26/2014,22.2037,22.704,22.1744,22.704,249482004
9/29/2014,22.2307,22.633,22.2262,22.5598,199065248
9/30/2014,22.7175,22.882,22.6544,22.704,221056556
10/1/2014,22.6679,22.6905,22.242,22.3502,205965144
10/2/2014,22.3705,22.5845,22.0933,22.5124,191031312
10/3/2014,22.4088,22.5823,22.3186,22.4493,173878340
10/6/2014,22.5237,22.6814,22.4043,22.4493,148204728
10/7/2014,22.4065,22.562,22.2488,22.2533,168376732
10/8/2014,22.2555,22.7851,22.1541,22.7152,229618696
10/9/2014,22.882,23.0713,22.6724,22.7648,309506100
10/10/2014,22.6905,22.9924,22.6026,22.6995,265326368
10/13/2014,22.8347,22.9361,22.4921,22.4921,214333472
10/14/2014,22.6228,22.6521,22.2127,22.2533,254754248
10/15/2014,22.0775,22.3434,21.4488,21.9806,403734400
10/16/2014,21.5322,22.0212,21.5006,21.6922,288618092
10/17/2014,21.9716,22.3096,21.8161,22.0099,272718752
10/20/2014,22.1552,22.5259,22.1338,22.4809,310069116
10/21/2014,23.2155,23.2155,22.8212,23.0916,378495616
10/22/2014,23.175,23.4611,23.1209,23.2088,273052584
10/23/2014,23.4544,23.6732,23.353,23.6234,284298696
10/24/2014,23.7023,23.7721,23.5558,23.7113,188215664
10/27/2014,23.6279,23.7699,23.5941,23.6865,136750804
10/28/2014,23.7519,24.0538,23.7406,24.0538,192243796
10/29/2014,24.0335,24.1958,23.9682,24.189,210751516
10/30/2014,24.1032,24.1913,23.8645,24.1079,162619172
10/31/2014,24.34,24.3468,24.1597,24.3378,178557140
11/3/2014,24.3873,24.8561,24.34,24.6532,209130200
11/4/2014,24.6442,24.6735,24.2747,24.473,166297460
11/5/2014,24.5856,24.6307,24.3659,24.5316,149743620
11/6/2014,24.5788,24.6218,24.3977,24.6014,139873828
11/7/2014,24.6127,24.7417,24.5675,24.6716,134766140
11/10/2014,24.6738,24.744,24.5946,24.6308,108782188
11/11/2014,24.6014,24.8391,24.5335,24.8277,109769008
11/12/2014,24.7553,25.2193,24.7531,25.1785,187769724
11/13/2014,25.303,25.6765,25.2578,25.5339,238091420
11/14/2014,25.6086,25.8439,25.5859,25.8417,176254380
11/17/2014,25.862,26.5433,25.6425,25.7987,186986848
11/18/2014,25.7874,26.1834,25.776,26.1336,176895912
11/19/2014,26.1268,26.1947,25.7557,25.9526,167476640
11/20/2014,26.0069,26.4482,25.9933,26.3237,173582148
11/21/2014,26.5953,26.6089,26.2604,26.36,228717192
11/24/2014,26.446,26.8805,26.3939,26.8477,189803296
11/25/2014,26.9484,27.1023,26.5818,26.6157,275361760
11/26/2014,26.6927,26.9552,26.6678,26.9326,163327544
11/28/2014,26.9937,27.0231,26.7175,26.9167,99257608
12/1/2014,26.8896,26.9891,25.1831,26.0431,335256148
12/2/2014,25.6878,26.197,25.518,25.9435,237395760
12/3/2014,26.197,26.3328,26.0522,26.2377,172253760
12/4/2014,26.2015,26.5252,26.0929,26.1382,168623104
12/5/2014,26.2513,26.2717,25.9458,26.0273,153275580
12/8/2014,25.8236,25.9476,25.2623,25.4388,230659400
12/9/2014,24.9386,25.8688,24.7485,25.8281,240832144
12/10/2014,25.8937,25.9933,25.2442,25.337,178261272
12/11/2014,25.4071,25.7557,25.1989,25.2623,165886312
12/12/2014,24.9997,25.3189,24.8006,24.8345,224112552
12/15/2014,25.0541,25.2578,24.0696,24.4939,268872328
12/16/2014,24.0741,24.9319,24.0492,24.159,243162932
12/17/2014,24.2438,24.8594,24.1759,24.7621,213647092
12/18/2014,25.3189,25.4954,25.045,25.4954,236024872
12/19/2014,25.4071,25.6289,25.2713,25.2985,353719080
12/22/2014,25.3845,25.6855,25.3415,25.561,180670196
12/23/2014,25.6267,25.6493,25.4524,25.4705,104113676
12/24/2014,25.4796,25.509,25.3506,25.3506,57918444
12/26/2014,25.3709,25.9186,25.3506,25.7987,134883804
12/29/2014,25.7534,25.9752,25.733,25.7806,110395680
12/30/2014,25.7195,25.7828,25.3732,25.466,119525908
12/31/2014,25.5339,25.604,24.9432,24.9816,165613404
1/2/2015,25.2102,25.2215,24.2959,24.744,212818504
1/5/2015,24.5086,24.5901,23.8568,24.0469,257141964
1/6/2015,24.1126,24.314,23.6803,24.0492,263188464
1/7/2015,24.2619,24.4883,24.1476,24.3864,160423736
1/8/2015,24.7214,25.3822,24.6014,25.3234,237458188
1/9/2015,25.4999,25.6312,24.9432,25.3506,213260396
1/12/2015,25.4841,25.4909,24.6241,24.7259,198603160
1/13/2015,25.2193,25.5293,24.6489,24.9454,268367712
1/14/2015,24.6784,25.0065,24.5562,24.8504,195826352
1/15/2015,24.8956,24.9092,24.1397,24.1759,240055984
1/16/2015,24.2235,24.3479,23.8093,23.9881,314053380
1/20/2015,24.4068,24.6618,24.1035,24.6059,199599628
1/21/2015,24.658,25.1355,24.5041,24.7938,194303588
1/22/2015,24.9545,25.4547,24.8323,25.4388,215185636
1/23/2015,25.4162,25.7444,25.2419,25.5701,185859312
1/26/2015,25.7421,25.883,25.5293,25.5972,222459916
1/27/2015,25.4433,25.4569,24.6761,24.701,382274996
1/28/2015,26.6214,26.7334,26.0974,26.0974,585908252
1/29/2015,26.326,26.9756,26.154,26.9099,337745728
1/30/2015,26.7968,27.1589,26.446,26.5161,334981844
2/2/2015,26.7175,26.971,26.2717,26.8488,250956400
2/3/2015,26.8194,26.9529,26.618,26.8533,207662996
2/4/2015,26.8194,27.2743,26.7762,27.0593,280598972
2/5/2015,27.2699,27.3176,27.0949,27.2517,168984980
2/6/2015,27.2699,27.3221,26.9131,27.0222,174826268
2/9/2015,26.9359,27.229,26.9086,27.2017,155559188
2/10/2015,27.3039,27.7538,27.3017,27.7243,248034024
2/11/2015,27.8947,28.3832,27.8333,28.3741,294247188
2/12/2015,28.6422,28.9648,28.5309,28.7331,297897864
2/13/2015,28.9194,28.9194,28.549,28.874,217088876
2/17/2015,28.9671,29.2829,28.8376,29.0444,252609620
2/18/2015,28.9978,29.2602,28.958,29.2454,179566948
2/19/2015,29.1921,29.317,29.158,29.1852,149449524
2/20/2015,29.2239,29.4238,29.0944,29.4227,195793676
2/23/2015,29.542,30.219,29.4602,30.219,283896440
2/24/2015,30.2054,30.3554,29.8033,30.0305,276912520
2/25/2015,29.8919,29.901,29.1171,29.2625,298846984
2/26/2015,29.2614,29.7351,28.7672,29.6317,365150116
2/27/2015,29.5374,29.6669,29.1375,29.1875,248059388
3/2/2015,29.367,29.601,29.1512,29.3307,192386652
3/3/2015,29.3011,29.4284,29.1034,29.392,151265132
3/4/2015,29.3329,29.4374,29.1557,29.2057,126665360
3/5/2015,29.2148,29.2534,28.574,28.7217,226068584
3/6/2015,29.1739,29.3943,28.6876,28.7649,291368240
3/9/2015,29.0739,29.4397,28.415,28.8876,354113948
3/10/2015,28.7217,28.9058,28.1287,28.29,275426328
3/11/2015,28.3446,28.3491,27.7447,27.7743,275755896
3/12/2015,27.7902,28.3786,27.6357,28.2764,193450876
3/13/2015,28.265,28.4911,27.8515,28.081,207309132
3/16/2015,28.1469,28.39,27.9174,28.39,143497200
3/17/2015,28.6059,28.9285,28.549,28.8649,204092416
3/18/2015,28.8558,29.3466,28.7126,29.1898,261083780
3/19/2015,29.2534,29.3659,28.9467,28.9683,183237960
3/20/2015,29.1398,29.1739,28.4377,28.6059,274780544
3/23/2015,28.883,29.0489,28.7467,28.9035,150838696
3/24/2015,28.908,29.0921,28.7558,28.7853,131369216
3/25/2015,28.7513,28.8149,28.0333,28.0333,206620708
3/26/2015,27.8924,28.3741,27.8561,28.2287,190291476
3/27/2015,28.3037,28.3332,27.9265,28.0037,158184604
3/30/2015,28.1855,28.7195,28.1741,28.7126,188398680
3/31/2015,28.649,28.7399,28.2548,28.2719,168362212
4/1/2015,28.3605,28.4286,27.9697,28.231,162485748
4/2/2015,28.4082,28.5286,28.2173,28.4741,128880524
4/6/2015,28.2809,28.9717,28.2491,28.9353,148775900
4/7/2015,29.0012,29.1107,28.624,28.6308,140049072
4/8/2015,28.5945,28.7195,28.3945,28.5377,149316972
4/9/2015,28.5945,28.7604,28.3241,28.7558,129935896
4/10/2015,28.6172,28.9035,28.4604,28.8785,160751812
4/13/2015,29.1671,29.2125,28.7672,28.8217,145460492
4/14/2015,28.8558,28.9217,28.6081,28.6967,102098372
4/15/2015,28.7217,28.8853,28.6308,28.8058,115881676
4/16/2015,28.6922,28.8785,28.6536,28.6672,113475948
4/17/2015,28.5263,28.6604,28.2787,28.3446,207828184
4/20/2015,28.5309,29.1103,28.44,28.9921,188217240
4/21/2015,29.1057,29.1284,28.7808,28.8353,129740228
4/22/2015,28.8535,29.2807,28.7013,29.2239,150618020
4/23/2015,29.1512,29.6328,29.1148,29.4624,183083608
4/24/2015,29.6487,29.6806,29.3625,29.601,178103620
4/27/2015,30.0623,30.2486,29.7987,30.1395,387816828
4/28/2015,30.5496,30.569,29.4397,29.6647,475695880
4/29/2015,29.5738,29.8987,29.1512,29.2284,253544332
4/30/2015,28.9694,29.0557,28.3059,28.4354,332781692
5/1/2015,28.6513,29.567,28.4695,29.2988,234050552
5/4/2015,29.4238,29.6669,29.1421,29.242,203953112
5/5/2015,29.1171,29.1852,28.5786,28.5831,197085664
5/6/2015,28.7558,28.799,28.0287,28.4036,288564040
5/7/2015,28.4668,28.7657,28.2957,28.5786,175763580
5/8/2015,28.9026,29.117,28.7725,29.117,222201528
5/11/2015,29.0646,29.1033,28.6619,28.8204,168143028
5/12/2015,28.6562,28.9482,28.4782,28.7166,192640128
5/13/2015,28.7816,29.0189,28.7178,28.7497,138776940
5/14/2015,29.0691,29.4205,29.0121,29.4205,180813824
5/15/2015,29.4479,29.5437,29.2516,29.3794,152832136
5/18/2015,29.2904,29.8243,29.2859,29.7034,203531672
5/19/2015,29.8175,29.8608,29.5779,29.676,178532960
5/20/2015,29.66,29.8836,29.5095,29.6737,145819728
5/21/2015,29.676,30.0319,29.6212,29.9772,158921456
5/22/2015,30.0251,30.3377,29.9795,30.2395,182383888
5/26/2015,30.2532,30.324,29.4593,29.5733,282790240
5/27/2015,29.7376,30.1757,29.6714,30.1266,183332984
5/28/2015,30.0844,30.1049,29.911,30.0661,122933236
5/29/2015,29.9407,29.9909,29.6372,29.7239,203537808
6/1/2015,29.9338,29.9772,29.6714,29.7821,128451188
6/2/2015,29.6281,29.8095,29.5049,29.6509,134670508
6/3/2015,29.8106,29.8745,29.6372,29.6874,123934168
6/4/2015,29.5642,29.7924,29.4113,29.514,153800472
6/5/2015,29.546,29.5893,29.2859,29.352,142507200
6/8/2015,29.4091,29.4798,28.9368,29.1581,210699144
6/9/2015,28.9071,29.222,28.6607,29.0714,224301680
6/10/2015,29.1855,29.5095,29.1695,29.4045,156349000
6/11/2015,29.4729,29.7011,29.3121,29.3383,141563548
6/12/2015,29.2459,29.279,29.0007,29.0144,147544984
6/15/2015,28.7702,29.0303,28.6813,28.9573,175955784
6/16/2015,28.9824,29.1695,28.8318,29.1125,125976524
6/17/2015,29.1398,29.1763,28.9163,29.044,131672284
6/18/2015,29.028,29.2745,29.0258,29.1763,141628880
6/19/2015,29.1376,29.1627,28.8387,28.8843,218867548
6/22/2015,29.0874,29.2174,28.9938,29.1147,136157380
6/23/2015,29.0851,29.1147,28.948,28.9824,121075452
6/24/2015,29.0235,29.6144,29.003,29.2288,221123420
6/25/2015,29.3999,29.4775,29.0896,29.0896,127752400
6/26/2015,29.1284,29.2014,28.8638,28.9185,176267364
6/29/2015,28.6242,28.8547,28.4006,28.412,196645708
6/30/2015,28.6493,28.7748,28.4873,28.6162,177482728
7/1/2015,28.9528,28.9619,28.7451,28.8843,120955244
7/2/2015,28.8455,28.9048,28.6949,28.8478,108843808
7/6/2015,28.5056,28.7999,28.485,28.7474,112241724
7/7/2015,28.7223,28.7816,28.2386,28.6767,187787244
7/8/2015,28.4006,28.4371,27.958,27.9649,243046456
7/9/2015,28.2569,28.3048,27.2005,27.3945,314380152
7/10/2015,27.8211,28.2569,27.6546,28.1268,245417896
7/13/2015,28.5261,28.6915,28.3641,28.6698,165762152
7/14/2015,28.7565,28.8318,28.5284,28.6584,127072556
7/15/2015,28.6835,29.0098,28.6516,28.9345,134596800
7/16/2015,29.1444,29.3338,29.0554,29.3201,144889788
7/17/2015,29.4501,29.5733,29.2745,29.5733,184658840
7/20/2015,29.8813,30.3377,29.8197,30.1323,235600812
7/21/2015,30.3103,30.3262,29.733,29.8312,307025708
7/22/2015,27.8325,28.6333,27.8325,28.5695,461802428
7/23/2015,28.793,28.9961,28.533,28.5558,203997808
7/24/2015,28.5923,28.6881,28.2683,28.4052,168649328
7/27/2015,28.0835,28.2021,27.8622,28.0105,177822160
7/28/2015,28.1497,28.2706,27.9603,28.1497,134472388
7/29/2015,28.0972,28.177,27.8964,28.0607,148046612
